395868	151898	183896	320298	937768	82528	175381	254913	556277	20873	95513	204283	118911	419172	185755	67577	1274	367982	361150	284594	267068	62886	91374	3246	5226	89959	
404058	153185	181296	320870	945763	83477	176590	257565	559124	20873	97047	204543	118950	420927	186119	67603	1274	369763	361852	284789	267432	62886	91192	3259	5278	90011	
399547	151885	181218	320844	942279	82515	175043	256200	558110	20873	95526	204465	119184	419471	190136	68552	1274	369477	361527	286609	267744	62886	91205	3246	5226	90141	
409910	152538	181346	321357	998594	83425	175758	258151	583202	20970	97385	205555	119644	420745	193592	67610	1274	370220	361636	284982	281864	62886	91240	3246	5684	91253	
394872	151859	181179	320246	936568	82489	174952	254575	554362	20873	95513	204114	118885	418716	185700	67577	1274	367031	360916	284541	266986	62886	91192	3246	5238	91158	
360642	130263	220605	287421	945667	74276	169123	232318	523161	17914	82843	196157	116949	399180	174111	66949	954	349068	330850	283595	229842	70540	94062	3521	5048	77798	
360642	130263	220605	287421	945667	74276	169123	232318	523161	17914	82843	196157	116949	399180	174111	66949	954	349068	330850	283595	229842	70540	94062	3521	5048	77798	
369333	132081	220657	288735	1.00325e+06	76183	171577	239902	525847	17914	84276	195982	116962	397365	180197	72032	967	347276	325191	280558	228591	70520	94075	3229	4868	77679	
366018	131223	220631	287877	961778	74454	171590	233623	536091	17914	83223	198972	117521	403540	174568	67118	954	352879	325880	284445	234116	70533	94062	3229	4907	77679	
360353	130124	220605	287388	944693	74057	168968	232126	522583	17914	82800	195669	116949	397057	172478	66949	954	347099	324941	280463	228578	70520	94062	3222	4861	77666	
393580	151637	181158	320138	934278	84759	198466	266419	574129	22491	97848	212216	125654	429085	185074	68726	1287	379063	363125	309650	265569	69685	98847	3324	5265	95097	
393580	151637	181158	320138	934278	84759	198466	266419	574129	22491	97848	212216	125654	429085	185074	68726	1287	379063	363125	309650	265569	69685	98847	3324	5265	95097	
393580	151637	181158	320138	934278	84759	198466	266419	574129	22491	97848	212216	125654	429085	185074	68726	1287	379063	363125	309650	265569	69685	98847	3324	5265	95097	
393580	151637	181158	320138	934278	84759	198466	266419	574129	22491	97848	212216	125654	429085	185074	68726	1287	379063	363125	309650	265569	69685	98847	3324	5265	95097	
393580	151637	181158	320138	934278	84759	198466	266419	574129	22491	97848	212216	125654	429085	185074	68726	1287	379063	363125	309650	265569	69685	98847	3324	5265	95097	
360561	130163	223322	287297	945798	74044	169397	232451	524351	17914	82748	195721	115935	397473	171698	65051	954	343836	323953	278786	229423	63708	92255	3378	4939	77510	
360561	130163	223322	287297	945798	74044	169397	232451	524351	17914	82748	195721	115935	397473	171698	65051	954	343836	323953	278786	229423	63708	92255	3378	4939	77510	
360561	130163	223322	287297	945798	74044	169397	232451	524351	17914	82748	195721	115935	397473	171698	65051	954	343836	323953	278786	229423	63708	92255	3378	4939	77510	
360561	130163	223322	287297	945798	74044	169397	232451	524351	17914	82748	195721	115935	397473	171698	65051	954	343836	323953	278786	229423	63708	92255	3378	4939	77510	
397103	151169	180950	319124	937616	81119	197660	259971	563209	22322	93389	206834	124328	419972	174999	70091	1287	375800	350151	305958	238945	76510	100719	3363	5083	95214	
392592	149869	180872	319098	934132	80157	196113	258606	562195	22322	91868	206756	124562	418516	179016	71040	1287	375514	349826	307778	239257	76510	100732	3350	5031	95344	
402810	149934	180846	318890	989707	80339	196555	259633	585699	22335	91998	206964	124315	418490	177053	70091	1287	374630	349865	305971	241961	76510	100732	3350	5421	95188	
391295	151163	181119	320029	930718	87430	232420	282105	600504	24853	100709	223281	136349	442478	184824	72187	1306	399776	367224	347005	262271	86447	112013	3464	5318	102146	
391295	151163	181119	320029	930718	87430	232420	282105	600504	24853	100709	223281	136349	442478	184824	72187	1306	399776	367224	347005	262271	86447	112013	3464	5318	102146	
375167	132365	282274	288691	1.01136e+06	76114	171874	240158	536230	17914	84430	196543	116043	416423	179487	70134	967	347304	325160	277707	231138	63708	92268	3358	4945	77706	
375167	132365	282274	288691	1.01136e+06	76114	171874	240158	536230	17914	84430	196543	116043	416423	179487	70134	967	347304	325160	277707	231138	63708	92268	3358	4945	77706	

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
